privince,城市,地区
黑龙江,黑河,爱辉区兴安街道热电社区新生活 G 区小区 1 号楼 4 单元
黑龙江,黑河,爱辉区兴安街道热电社区阳光家园小区10号楼1单元
黑龙江,黑河,爱辉区兴安街道邮政社区贵宝小区贵宝2号楼6单元划定为高风险区
黑龙江,黑河,爱辉区兴安街道金融社区兴都家园小区种子公司楼3单元及附属门市
黑龙江,黑河,爱辉区花园街道博文社区中超二期小区4号楼4单元及附属门市
黑龙江,黑河,嫩江市鹤山农垦社区鹤湖小区4号楼（独栋）
黑龙江,黑河,爱辉区海兰街道鹿源春社区宏志小区 3 单元及附属门市
黑龙江,黑河,爱辉区花园街道博文社区中超三期小区1号楼4单元及附属门市
黑龙江,黑河,爱辉区海兰街道温馨社区热电名苑小区10号楼2单元及附属门市
黑龙江,黑河,爱辉区海兰街道温馨社区北国明珠一期小区11号楼1单元
黑龙江,黑河,爱辉区幸福乡河南屯村敬业街食杂店及周边平房区
黑龙江,黑河,爱辉区将西兴街道向阳社区幸福佳苑区10号楼2单元
黑龙江,黑河,爱辉区兴安街道金融社区林业佳苑小区妇幼集资楼2单元及附属门市
黑龙江,黑河,爱辉区兴安街道金融社区房产佳苑小区国信1号楼4单元划定为高风险区
黑龙江,黑河,爱辉区兴安街道金融社区工行小区工行 1 号楼 4 单元及附属门市
黑龙江,绥化,肇东市仁和苑10号楼5单元
黑龙江,绥化,安达市绿地庄园小区4号楼3单元
黑龙江,绥化,肇东市东力南路曙光驾校东侧平房
黑龙江,绥化,北林区四方台镇和谐名苑小区2号楼
黑龙江,绥化,绥棱县绥棱林业局维多利亚餐厅
黑龙江,绥化,肇东市东跃新邨17号楼2单元
黑龙江,绥化,安达市安达镇胜利村六屯
黑龙江,绥化,肇东市佳和欣城1号楼1单元
黑龙江,绥化,北林区学府家园小区2号楼
黑龙江,绥化,绥棱县金都名苑C座
黑龙江,绥化,安达市检察院家属楼2单元
黑龙江,绥化,肇东市世纪尚都7号楼2单元
黑龙江,绥化,肇东市二粮库家属楼2单元
黑龙江,绥化,肇东市仁和苑小区9号楼4单元
黑龙江,绥化,安达市翰隆国际G12号楼高层2单元
黑龙江,绥化,肇东市人民医院老家属楼4号楼5单元
黑龙江,绥化,安达市牛都名苑小区1号楼2单元
黑龙江,绥化,肇东市万福家园公寓
黑龙江,绥化,肇东市世纪华府6单元
黑龙江,绥化,安达市滨东华府B区16号楼3单元
黑龙江,绥化,安达市绿地庄园小区4号楼1单元
黑龙江,绥化,肇东市五里明镇利国村后三马架屯
黑龙江,绥化,肇东市五里明镇双胜村赵才屯
黑龙江,绥化,肇东市士地局家属楼2单元
黑龙江,绥化,安达市绿色家园31号楼
黑龙江,绥化,北林区大润发南公寓
黑龙江,绥化,肇东市七道街新亚公寓
黑龙江,绥化,肇东市仁和小区2号楼2单元
黑龙江,绥化,绥棱县东北湖家园A区6号楼1至6单元
黑龙江,绥化,肇东市宏盛丽园7号楼3单元
黑龙江,绥化,北林区二马路大市场东门对面铁路3号楼
黑龙江,绥化,安达市府城书苑A区7号楼3单元
黑龙江,绥化,安达市翰隆国际小区4号楼3单元
黑龙江,绥化,肇东市东跃新邨8号楼1单元
黑龙江,绥化,肇东市中央华庭2号楼3单元
黑龙江,绥化,肇东市中央华庭3号楼2单元
黑龙江,绥化,安达市城工委楼2号楼3单元
黑龙江,绥化,安达市天佑国际小区7号楼1单元
黑龙江,绥化,北林区人和城小区北苑5号楼
黑龙江,绥化,安达市绿地庄园小区2号楼5单元
黑龙江,绥化,安达市福和城小区17号楼3单元
黑龙江,绥化,肇东市东跃新邨7号楼2号车库
黑龙江,绥化,肇东市丁香别墅2栋10门
黑龙江,绥化,北林区人和城北苑7号楼
黑龙江,绥化,北林区人和城小区北苑3号楼
黑龙江,绥化,安达市府城书苑A区10号楼2单元、4单元
黑龙江,绥化,北林区人和城北苑11号楼
黑龙江,绥化,肇东市东湖花园3号楼3单元
黑龙江,绥化,庆安县三门刘四粮库拐弯处君华饭店
黑龙江,绥化,庆安县三江平原酒庄
黑龙江,绥化,安达市翰隆国际D5号楼2单元
黑龙江,绥化,安达市翰隆国际D25号楼1单元
黑龙江,绥化,安达市翰林西苑C区11号楼2单元
黑龙江,绥化,北林区中包花园小区4号楼
黑龙江,绥化,北林区二马路铁路4号楼
黑龙江,绥化,安达市五道街鸿晟商场
黑龙江,绥化,肇东市十四道街隆晟客栈
黑龙江,绥化,北林区人和城小区北苑9号楼
黑龙江,绥化,北林区信合颐园小区1号楼
黑龙江,绥化,北林区信合颐园小区2号楼
黑龙江,绥化,北林区凤凰城小区3号楼
黑龙江,绥化,北林区中兴春天公寓A座
黑龙江,绥化,肇东市东湖花园小区7号楼1单元
黑龙江,绥化,北林区丰泽锦源小区7号楼
黑龙江,绥化,北林区丽景华城小区6号楼
黑龙江,绥化,北林区北林区北林路80号
黑龙江,绥化,北林区华铁家园小区5号楼
黑龙江,绥化,北林区南二东路糖酒公司家属楼1号楼
黑龙江,绥化,北林区名都苑小区H栋
黑龙江,绥化,北林区和谐家园小区B1栋
黑龙江,绥化,北林区四方台中心村1组
黑龙江,绥化,北林区嘉祥公寓
黑龙江,绥化,北林区嘉美小区一期4号楼
黑龙江,绥化,北林区二马路大市场铁路2号楼
黑龙江,绥化,北林区二马路小铁1号楼
黑龙江,绥化,肇东市东民南路与正阳东大街交汇处附近
黑龙江,绥化,肇东市东太平路八委原苗圃院内
黑龙江,绥化,肇东市佳和欣城4号楼1单元
黑龙江,绥化,安达市金牛小区8号楼4单元
黑龙江,绥化,安达市益城府园高层高层7号楼1单元
黑龙江,绥化,安达市农贸城小区 1号楼4单元
黑龙江,绥化,安达市先源乡富强村富强屯
黑龙江,绥化,肇东市凯旋名都3号楼3单元
黑龙江,绥化,安达市十道街南环路西宝子二手车
黑龙江,绥化,安达市升平小区14号楼3单元
黑龙江,绥化,安达市升平小区2号楼5单元
黑龙江,绥化,安达市升平小区2号楼6单元
黑龙江,绥化,安达市南环三道街清真寺南20米平房(红色铁艺院门)
黑龙江,绥化,安达市滨州学府7号楼2单元
黑龙江,绥化,安达市金地花园小区
黑龙江,绥化,肇东市和谐家园4号楼4单元
黑龙江,绥化,肇东市和谐家园9号楼2单元
黑龙江,绥化,肇东市佳和花园3号楼2单元
黑龙江,绥化,肇东市佳和花园7号楼1单元
黑龙江,绥化,肇东市万福国际A6栋2单元
黑龙江,绥化,安达市翰隆国际小区8号楼3单元
黑龙江,绥化,安达市融府上城小区1号楼4单元
黑龙江,绥化,安达市荣军医院家属楼(隆美小区1号楼)5单元
黑龙江,绥化,安达市翰隆国际小区高风险
黑龙江,绥化,安达市翰隆国际小区高8号高层1单元
黑龙江,绥化,安达市翰隆国际小区G7号高层1单元
黑龙江,绥化,庆安县庆安镇胡家屯
黑龙江,绥化,庆安县嘉兴小区
黑龙江,绥化,庆安县庆华小区一栋
黑龙江,绥化,安达市龙新小区14号楼1单元
黑龙江,绥化,安达市龙德悦府3号楼2单元
黑龙江,绥化,安达市铁西街黄土坑平房区
黑龙江,绥化,安达市锦江七期7号楼2单元
黑龙江,绥化,安达市锦江三期D区1号楼2单元
黑龙江,绥化,安达市鸿福家园北区高层1号楼1单元
黑龙江,绥化,安达市龙化液化气1站
黑龙江,绥化,肇东市四方山小区2号楼5单元
黑龙江,绥化,肇东市四方山小区3号楼3单元
黑龙江,绥化,肇东市四站镇克宝村东兴屯
黑龙江,绥化,肇东市四道街四站楼1单元
黑龙江,绥化,肇东市国稅A区1号楼1单元
黑龙江,绥化,肇东市国税A区1号楼2单元
黑龙江,绥化,北林区学府家园小区4号楼
黑龙江,绥化,北林区广盛家园小区4号楼
黑龙江,绥化,北林区希望小区院内农机公司黄楼
黑龙江,绥化,北林区峰威东苑小区1号楼
黑龙江,绥化,北林区富贵园小区7号楼
黑龙江,绥化,北林区富贵园小区5号楼
黑龙江,绥化,北林区中兴东大街599号
黑龙江,绥化,肇东市国税A区2号楼4单元
黑龙江,绥化,肇东市国税A区2号楼6单元
黑龙江,绥化,肇东市国税B区2号楼1单元
黑龙江,绥化,肇东市国税B区5号楼1单元
黑龙江,绥化,肇东市太平路水厂路口平房
黑龙江,绥化,肇东市奥林南苑7号楼2单元
黑龙江,绥化,肇东市奥林南苑7号楼4单元
黑龙江,绥化,肇东市学府家园2号楼14单元
黑龙江,绥化,肇东市学府新城19号楼6单元
黑龙江,绥化,肇东市宏润壹号A2栋1单元
黑龙江,绥化,肇东市宏润壹号A8栋4单元
黑龙江,绥化,肇东市宏盛上品小区16号楼2单元
黑龙江,绥化,北林区世财西湖锦园小区C4号楼
黑龙江,绥化,肇东市宏盛丽园8B栋3单元
黑龙江,绥化,肇东市宏盛园11号楼2单元
黑龙江,绥化,肇东市宏盛园6号楼4单元
黑龙江,绥化,肇东市小食品楼4号楼4单元
黑龙江,绥化,肇东市尚家镇前进村前程屯
黑龙江,绥化,肇东市尚家镇福山村常发屯
黑龙江,绥化,肇东市展望新村B3栋5单元
黑龙江,绥化,肇东市工商小区2号楼12单元
黑龙江,绥化,肇东市巴黎花园2号楼1单元
黑龙江,绥化,肇东市巴黎花园小区
黑龙江,绥化,肇东市市委楼6号楼3单元
黑龙江,绥化,肇东市幸福家园1号楼3单元
黑龙江,绥化,肇东市幸福家园3号楼4单元
黑龙江,绥化,肇东市幸福家园5号楼4单元
黑龙江,绥化,肇东市庄园时代南区8号楼1单元
黑龙江,绥化,肇东市建业家园B栋9单元
黑龙江,绥化,肇东市建委19号楼16单元
黑龙江,绥化,肇东市建委3号楼5单元
黑龙江,绥化,肇东市德昌乡六合村两门杨屯
黑龙江,绥化,肇东市德昌乡六合村亮鱼岗屯
黑龙江,绥化,肇东市德昌乡六合村张凤屯
黑龙江,绥化,肇东市德昌乡德昌村律家沟屯
黑龙江,绥化,肇东市德昌乡德昌村绿家沟屯
黑龙江,绥化,肇东市德昌乡红岩村五家铺屯
黑龙江,绥化,肇东市怡华园小区A栋2单元
黑龙江,绥化,肇东市政府3号楼2单元
黑龙江,绥化,肇东市文博西畔A3栋1单元
黑龙江,绥化,肇东市文博西畔B区4号楼3单元
黑龙江,绥化,肇东市文博西畔C区6号楼2单元
黑龙江,绥化,肇东市新一中高层10单元
黑龙江,绥化,肇东市新一中高层12单元
黑龙江,绥化,肇东市昌五镇二街2委
黑龙江,绥化,肇东市明久乡东富村郎家屯
黑龙江,绥化,肇东市松辽小区7号楼4单元
黑龙江,绥化,肇东市松辽小区7号楼7单元
黑龙江,绥化,肇东市松辽社区超达洗车行
黑龙江,绥化,肇东市检察院家属楼1单元
黑龙江,绥化,肇东市检察院小区1单元
黑龙江,绥化,肇东市正阳公馆1号楼1单元
黑龙江,绥化,肇东市江山帝景F楼3单元
黑龙江,绥化,肇东市江山帝景G栋2单元
黑龙江,绥化,肇东市江山帝景G栋3单元
黑龙江,绥化,肇东市江山帝景小区F3座3单元
黑龙江,绥化,肇东市涝洲镇松江村涝洲屯
黑龙江,绥化,肇东市涝洲镇街里靠大坝平房
黑龙江,绥化,肇东市清华名苑A2栋5单元
黑龙江,绥化,肇东市清华名苑A3栋3单元
黑龙江,绥化,肇东市湖岸盛景12号楼2单元
黑龙江,绥化,肇东市福和御园25栋1单元
黑龙江,绥化,肇东市福和御园27号楼1单元
黑龙江,绥化,肇东市紫都花园18号楼1单元
黑龙江,绥化,肇东市统建11号楼11单元
黑龙江,绥化,肇东市统建11号楼3单元
黑龙江,绥化,肇东市统建44号1楼7号门商服
黑龙江,绥化,肇东市翔龙城1号楼3单元
黑龙江,绥化,肇东市翔龙城25号楼1单元
黑龙江,绥化,肇东市翔龙城2号楼2单元
黑龙江,绥化,肇东市翔龙城33号楼3单元
黑龙江,绥化,肇东市翰林苑3号楼1单元
黑龙江,绥化,肇东市老南城派出所楼
黑龙江,绥化,肇东市老财政家属楼5单元
黑龙江,绥化,肇东市肇东镇万友村于大房屯
黑龙江,绥化,肇东市肇东镇长乐村大老窝棚屯
黑龙江,绥化,肇东市自来水家属楼3单元
黑龙江,绥化,肇东市荣耀名邸8号楼3单元
黑龙江,绥化,肇东市荣耀名邸小区6号楼2单元
黑龙江,绥化,肇东市西园小区1号楼4单元
黑龙江,绥化,肇东市西园小区多层1号楼1单元
黑龙江,绥化,肇东市西园高层1号楼2单元
黑龙江,绥化,肇东市西园高层1号楼4单元
黑龙江,绥化,肇东市西湖小区2号楼5单元
黑龙江,绥化,肇东市观澜邑都10号楼2单元
黑龙江,绥化,肇东市观澜邑都1号楼1单元
黑龙江,绥化,肇东市观澜邑都4号楼2单元
黑龙江,绥化,肇东市观澜邑都7号楼1单元
黑龙江,绥化,肇东市计委小区
黑龙江,绥化,肇东市铸城雅居小区
黑龙江,绥化,肇东市锦绣江南临街商服李喜旺牛腩饭店
黑龙江,绥化,肇东市长海新天地3号楼10单元
黑龙江,绥化,肇东市长海新天地3号楼2单元
黑龙江,绥化,肇东市香格里拉11号楼1单元
黑龙江,绥化,肇东市香格里拉11号楼2单元
黑龙江,绥化,肇东市馨佳园8号楼4单元
黑龙江,绥化,肇东市馨和家园4号楼2单元
黑龙江,绥化,肇东市馨和家园8号楼2单元
黑龙江,绥化,肇东市馨和家园A6栋4单元
黑龙江,绥化,肇东市馨和家园B区8号楼2单元
黑龙江,绥化,肇东市馨和家园B区9号楼3单元
黑龙江,绥化,肇东市馨御园11号楼1单元
黑龙江,绥化,肇东市鸿泰商贸城佳美库房
黑龙江,绥化,肇东市鸿泰商贸城善大福批发店
黑龙江,绥化,肇东市鸿泰商贸城大伟杏鲍菇批发店
黑龙江,绥化,海伦海伦市镇新伦街道2委
黑龙江,绥化,庆安县城管局办公楼
黑龙江,绥化,庆安县文卫路财政局家属楼
黑龙江,绥化,庆安县鑫鹏酒店附近龙鑫洗车行
黑龙江,绥化,北林区恒基福源小区24号楼
黑龙江,绥化,北林区恒艺阳光城小区A9栋
黑龙江,绥化,北林区气象小区三期13号楼
黑龙江,绥化,北林区盛泰广场小区
黑龙江,绥化,北林区福顺佳园小区1号楼
黑龙江,绥化,北林区福馨园小区10号楼
黑龙江,绥化,北林区绥铁鑫城小区2号楼
黑龙江,绥化,北林区路园小区3号楼
黑龙江,绥化,北林区鑫威家园小区7号楼
黑龙江,绥化,北林区鑫威家园小区8号楼
黑龙江,绥化,北林区鑫威家园小区9号楼
黑龙江,绥化,北林区鑫威康城小区北苑9号楼
黑龙江,绥化,北林区鑫威康城小区南苑5号楼
黑龙江,绥化,北林区铁路三角线家属楼8号楼
黑龙江,绥化,北林区铁路三角线家属楼9号楼
黑龙江,绥化,北林区铁路家属楼6号楼
黑龙江,绥化,北林区铁路材料厂家属1号楼
黑龙江,绥化,北林区铂金宫馆1号楼1单元
黑龙江,绥化,北林区鸿嘉花园小区B8栋
黑龙江,绥化,庆安县东市场附近老式熏鹅
黑龙江,绥化,庆安县中天加油站
黑龙江,绥化,庆安县二中北门穆斯林熟食店清真牛羊肉铺
黑龙江,绥化,庆安县二中北门韩二绿色食品放心肉
黑龙江,绥化,庆安县保安新村
黑龙江,绥化,庆安县保税区大货车卡点
黑龙江,绥化,庆安县兴源学府小区
黑龙江,绥化,庆安县劳动局胡同五味麻辣香锅
黑龙江,绥化,庆安县北二路便民市场核酸采集点
黑龙江,绥化,庆安县嘉兴小区洪元超市
黑龙江,绥化,庆安县庆华小区华龙旭超市
黑龙江,绥化,庆安县溪树庭院大军超市
黑龙江,绥化,庆安县溪树庭院小区
黑龙江,绥化,庆安县溪树庭院附近包子王早餐店
黑龙江,绥化,庆安县老台门包子铺
黑龙江,绥化,庆安县老城管局对面经纬理发店
黑龙江,绥化,庆安县良运酒店
黑龙江,绥化,庆安县计量局家属楼
黑龙江,绥化,庆安县鸿泰小区万隆超市
黑龙江,绥化,庆安县龙鑫洗车行附近三好便利店
黑龙江,绥化,北林区世财西湖锦园C21号楼一楼车库
黑龙江,绥化,北林区世财西湖小区C12栋
黑龙江,绥化,北林区世纪方舟小区四期7号楼
黑龙江,绥化,北林区世纪方舟小区四期6号楼
黑龙江,绥化,北林区世纪方舟小区四期3号楼
黑龙江,绥化,北林区世纪方舟小区四期1号楼
黑龙江,绥化,北林区世纪方舟小区二期4号楼
黑龙江,绥化,北林区世福汇小区D2栋
黑龙江,绥化,绥棱县厦门花园B区4号楼
黑龙江,绥化,绥棱县嘉兴华府小区1号楼
黑龙江,绥化,绥棱县嘉兴华府小区20号楼
黑龙江,绥化,绥棱县嘉兴华府小区8号楼
黑龙江,绥化,绥棱县国税局家属楼1号楼
黑龙江,绥化,绥棱县育才名苑3单元
黑龙江,绥化,绥棱县计委家属楼11单元
江苏,南京,鼓楼区中央门街道正晴和酒店（鼓楼区黑龙江路店）
江苏,南京,溧水区永阳街道万达御景仕家三期11栋
江苏,南京,玄武区红山街道御林山庄12栋
江苏,南京,浦口区江浦街道雅居乐雅尊府6栋
江苏,南京,鼓楼区小市街道花样年喜年中心you+国际青年社区4幢（北祥路58号）
江苏,南京,玄武区玄武湖街道华泰苑4栋
江苏,南京,玄武区玄武湖街道翠屏紫气钟山7栋
江苏,南京,江宁区汤山街道孟墓社区神童村中茅山组
江苏,南京,秦淮区苜蓿园大街246号7栋
江苏,南京,江宁区禄口街道苍穹路8号圆通速递（江苏省南京转运中心）
江苏,南京,秦淮区头条巷50号2栋
江苏,南京,玄武区玄武湖街道樱铁村小区36栋
江苏,南京,栖霞区燕子矶街道保利国际社区一期3栋
江苏,南京,栖霞区迈皋桥街道星叶瑜憬湾12栋
江苏,南京,六合区冶山街道东王社区椿树庄椿东组
江苏,南京,江北新区沿江街道天润城十六街区北区1栋
江苏,南京,江北新区沿江街道天润城八街区25栋
江苏,南京,江北新区沿江街道北外滩水城八街区7栋
江苏,南京,江北新区葛塘街道仁锦苑A区4幢、5幢
江苏,南京,江北新区泰山街道浦口火车站片区城市更新工程工地
江苏,南京,玄武区梅园新村街道熊猫万谷金融科技中心
江苏,南京,玄武区孝陵卫街道钟山花园城博雅居2栋
江苏,南京,江北新区泰山街道明发滨江新城二期211栋
江苏,南京,雨花台区铁心桥街道翠岭银河B区翠岭苑13栋
江苏,南京,雨花台区雨花街道万科大都会D区1栋
江苏,南京,秦淮区长白街654号
江苏,南京,鼓楼区小市街道东井村3号23栋
江苏,南京,鼓楼区凤凰街道江苏卫生健康职业学院（凤凰西街150-1号）
江苏,南京,江北新区沿江街道北外滩水城一街区6栋
江苏,南京,玄武区梅园新村街道明故宫路15号
江苏,南京,江宁区东山街道武夷花园55幢
江苏,徐州,贾汪区大泉街道弘福路御龙山水小区A7号楼
江苏,徐州,港务区柳新镇苏家村李庄自然村
江苏,徐州,港务区柳新镇中口村中口自然村
江苏,徐州,贾汪区大泉街道桃源路泉城水汇
江苏,徐州,贾汪区大泉街道中旺路吾悦广场
江苏,徐州,贾汪区老矿街道将军大街小魏手机快修店
江苏,徐州,贾汪区大泉街道鸿福路锦凤溪小区1号楼
江苏,徐州,贾汪区大泉街道府后街高盛唐郡小区1号楼 、7号楼
江苏,徐州,贾汪区大泉街道山水大道星光台球会所
江苏,南通,崇川区虹桥新村208幢
江苏,南通,崇川区青年路192号
江苏,南通,崇川区虹桥北村65幢
江苏,南通,崇川区虹桥新村41幢
江苏,南通,崇川区虹桥菜市场、虹桥公园及周边
江苏,南通,崇川区城南公寓
江苏,南通,崇川区青年中路60号建筑工地及周边
江苏,连云港,连云港经济技术开发区猴嘴街道昌圩社区昌圩湖小区A13号楼4单元
江苏,连云港,云台山景区云台街道朱麻村
江苏,连云港,海州区浦西街道蔷薇社区新站花园23-67号
江苏,连云港,海州区花果山街道昌浦社区东方之珠小区23号楼一单元
江苏,连云港,海州区花果山街道屏竹社区屏竹路1号11号楼二单元
江苏,连云港,海州区新坝镇大屯村
江苏,连云港,海州区新东街道新城社区平高府邸1号楼二单元
江苏,连云港,海州区海州工业园许庄村瀛洲南路27号连云港洪君建业装潢有限公司
江苏,连云港,海州区浦西街道沈圩社区福星路6-26号
江苏,连云港,海州区海州街道南门社区南大岭巷5号一单元
江苏,连云港,海州区新坝镇王付村
江苏,连云港,灌云县伊山镇小园村糖果巷42-1号
江苏,连云港,海州区朐阳街道香江社区茗馨花园C6号楼二单元
江苏,连云港,海州区新浦街道市东社区福园名邸4号楼
江苏,连云港,海州区洪门街道红旗社区海青巷56-1号
江苏,连云港,灌云县城西村老车站西锡园天润发超市
江苏,连云港,海州区南城街道九岭社区九岭一组1-2号
江苏,连云港,云台山景区云台街道东磊村
江苏,连云港,海州区新坝镇普安村
江苏,连云港,海州区新海街道康文社区盐河南路79号盐河大院家常菜
江苏,连云港,海州区新浦街道凌洲片区解放东路东站货场
江苏,连云港,灌云县杨集镇方庄村唐庄29号
江苏,连云港,灌云县银河之都小区3号楼
江苏,连云港,灌云县四队镇街西社区迎宾路东豪大酒店
江苏,连云港,灌云县东王集镇振兴南路199-37号（刘记淮安面馆）
江苏,连云港,连云港经济技术开发区猴嘴街道云池社区优步花园一期11号楼
江苏,连云港,连云港经济技术开发区创联广场金之地车业
江苏,连云港,东海县秀水商业街12 幢1单元（牛山街道幸福桥东）
江苏,连云港,东海县东海县步行街百丽丝家纺店（步行街南入口、东海县百货大楼东门对面）
江苏,连云港,连云港经济技术开发区汇晶路创联广场
江苏,连云港,连云港经济技术开发区创联广场19号通乾车业
江苏,连云港,连云港经济技术开发区中云街道五羊社区澜庭观邸8号楼1单元
江苏,连云港,海州区新南街道玉龙社区世纪凤凰城B20号楼二单元
江苏,连云港,海州区新坝镇陈户村
江苏,连云港,灌云县龙苴镇吴南村
江苏,连云港,灌云县龙苴镇王堆村
江苏,连云港,灌云县龙苴镇大洼村
江苏,连云港,灌云县龙苴镇邹庄村
江苏,连云港,灌云县侍庄街道美都新城小区53号楼
江苏,连云港,灌云县阳光景都小区9号楼
江苏,连云港,海州区浦西街道沈圩社区福星路6-58号
江苏,连云港,海州区路南街道公园社区公园新村1号楼二单元
江苏,连云港,海州区新海街道海连社区新海花园A4号楼五单元
江苏,连云港,海州区新浦街道市东社区博威江南明珠苑34号楼二单元
江苏,连云港,海州区新东街道外仓社区恒润郁洲府15号楼二单元
江苏,连云港,海州区花果山街道新村村春晖路8号2号楼
江苏,连云港,海州区宋跳工业园高新八路2号2号楼
江苏,连云港,海州区洪门街道红旗社区红新巷18号
江苏,连云港,海州区花果山街道小村村晨光路2号
江苏,连云港,海州区新浦街道浦东社区蓝天华侨城1号楼三单元
江苏,连云港,海州区岗埠农场刘口村中心路8-3号
江苏,连云港,海州区新坝镇普安村前潘99-1号
江苏,连云港,海州区板浦镇北门社区华茂花园5号楼二单元
江苏,连云港,海州区新东街道利民社区利民巷69号三单元
江苏,连云港,海州区新东街道建设社区杰瑞花园3号楼三单元
江苏,连云港,海州区新南街道玉带社区苍梧春晓14号楼一单元
江苏,连云港,海州区新东街道刘艞社区巨龙花园B16号楼
江苏,连云港,海州区新坝镇新坝村361号
江苏,连云港,海州区花果山街道飞泉村郁林路17-4号
江苏,连云港,海州区云台农场宏业居委会猫山路104-2号
江苏,连云港,海州区新东街道瀛洲社区香溢江南小区3号楼二单元
江苏,连云港,海州区新浦街道浦东社区日月花园D2号楼三单元
江苏,连云港,海州区新东街道新城社区凤凰名都小区6号楼
江苏,连云港,海州区郁洲街道淮海社区港利锦绣江南小区7号楼二单元
江苏,连云港,海州区新浦街道同兴社区三禾城中城9号楼二单元
江苏,连云港,海州区新东街道文昌社区同科汇丰国际小区D17号楼一单元
江苏,连云港,海州区浦南镇太平村太平庄7组21号
江苏,连云港,海州区新东街道苍梧社区苍梧小区14号楼
江苏,连云港,海州区新东街道东苑社区天顺国际花园6号楼二单元
江苏,连云港,海州区锦屏镇朐山村上庄112号
江苏,连云港,海州区新坝镇新西村
江苏,连云港,海州区新坝镇新坝村
江苏,连云港,海州区宁海街道海河村六组41号
江苏,连云港,海州区新浦街道新桥社区制药巷5-21号楼一单元
江苏,连云港,海州区新坝镇新坝村泊阳花园外环路南侧二排东-5号
江苏,连云港,海州区新浦街道新桥社区解放东路高渠巷158号
江苏,连云港,海州区新东街道巨龙社区兴业时代花园E1号楼二单元
江苏,连云港,海州区新海街道幸福社区盛世豪庭小区17号楼二单元
江苏,连云港,海州区新南街道海宁社区海宁小区40号楼五单元
江苏,连云港,海州区宁海街道武圩村4组35号
江苏,连云港,海州区幸福路街道江化社区朝阳西路65-1号楼二单元
江苏,连云港,海州区云台农场宏业居委会普山路402号
江苏,连云港,海州区新东街道广场社区众兴华庭小区6号楼三单元
江苏,连云港,海州区新东街道新城社区香溢世纪花城13号楼一单元
江苏,连云港,海州区新南街道海宁社区海宁小区17号楼三单元
江苏,连云港,海州区新南街道九龙社区九龙城市乐园52号楼一单元
江苏,连云港,海州区新浦街道新桥社区碧桂园7号楼二单元
江苏,连云港,海州区新浦街道新桥社区制药巷5-21号楼三单元
江苏,连云港,海州区路南街道向阳社区极美苑87号楼一单元
江苏,连云港,海州区新东街道振兴社区御景龙湾E5号楼一单元
江苏,连云港,海州区花果山街道大浦社区滨海名都37号楼一单元
江苏,连云港,海州区浦南镇浦北村三组13-6号
江苏,连云港,海州区花果山街道大村村花果名苑3号楼
江苏,连云港,海州区花果山街道新华社区金鹰国际花园10号楼一单元
江苏,连云港,海州区新海街道新潮社区祥源锦绣苑小区4号楼四单元
江苏,连云港,海州区新东街道新城社区平高府邸2号楼二单元
江苏,连云港,海州区新浦工业园中盛康城小区12号楼四单元
江苏,连云港,海州区花果山街道屏竹社区秀逸苏杭东苑5号楼二单元
江苏,连云港,海州区朐阳街道孔望山村盐河南路172号搅拌站院内南侧自建房
江苏,连云港,连云港经济技术开发区猴嘴街道云池社区优步花园一期12号楼1单元
江苏,连云港,灌云县龙苴镇乔荡村
江苏,连云港,灌云县龙苴镇朱桥村
江苏,连云港,连云区海州湾街道四季花城小区A7号楼二单元
江苏,连云港,海州区新浦街道浦河社区恒大林溪郡3号楼
江苏,连云港,海州区幸福路街道幸中社区日月明园10号楼
江苏,连云港,海州区新东街道苍梧社区杏坛花园2号楼
江苏,淮安,五支渠—戴庄西侧水泥路—小桑庄南排水沟—陈庄中心路—五支渠合围之处
江苏,淮安,淮阴区新长铁路—废六塘河—明月路—富徐路—镇政府东院墙—镇政府北院墙—明月路东侧人行道—六塘北路—派出所东院墙—邻里中心西侧红线—G205国道—旭日大道—五支渠—新长铁路合围之处
江苏,盐城,射阳县临海镇陈李路158号
江苏,盐城,射阳县临海镇桥南街158号
江苏,盐城,射阳县临海镇陈李路89号
江苏,盐城,射阳县临海镇二垛居委会9组53号
江苏,盐城,射阳县临海镇沿河街菜场
江苏,盐城,射阳县临海镇沿河路12-5号楼一单元
江苏,盐城,射阳县临海镇华兴村三组137号
江苏,盐城,射阳县临海镇东兴居委会5组35号
江苏,盐城,射阳县新城锦绣小区5号楼
江苏,盐城,射阳县新城锦绣小区2号楼2单元
江苏,泰州,兴化市戴南张万村九组32号及周边
江苏,泰州,兴化市戴南酒与饭局饭店
江苏,泰州,兴化市江苏冰泓餐饮有限公司（戴南）
江苏,泰州,兴化市江苏亿达特种线缆有限公司（戴南）
江苏,泰州,兴化市江苏中鹏电器有限公司（戴南）
江苏,泰州,兴化市戴南赵家村富安鱼汤面馆
江苏,泰州,兴化市戴南东陈村村部
江苏,泰州,兴化市中国农业银行兴化戴南支行
江苏,泰州,兴化市戴南天泽大酒店
江苏,泰州,兴化市戴南转盘中国移动营业厅
江苏,泰州,兴化市戴南护国路皓辉酒店
江苏,泰州,兴化市戴南团结路雅洁汽车之家
江苏,泰州,兴化市戴南工农路粗粮粥店
江苏,泰州,兴化市戴南骏朗不锈钢有限公司
江苏,泰州,兴化市戴南顾庄周学扣饭店
江苏,宿迁,沐阳县颜集镇大庄村梦源浴室
